Age,Age_Group,Job,Marital_Status,Education,Has_Credit_Default,Has_Housing_Loan,Has_Personal_Loan,Contact_Type,Contact_Month,Contact_Day,Call_Duration_Seconds,Call_Duration_Minutes,Campaign_Contacts,Campaign_Contact_Group,Days_Since_Previous_Contact,Previous_Contact_Status,Days_Since_Previous_Contact_Clean,Previous_Contacts,Previous_Campaign_Outcome,Employment_Variation_Rate,Consumer_Price_Index,Consumer_Confidence_Index,Euribor_3_Month,Number_Employed,Subscribed_Term_Deposit,Subscribed_Flag
32,25-34,Management,Married,Professional Course,Unknown,No,No,cellular,jul,mon,565,9.42,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
48,45-54,Blue Collar,Divorced,High School,Unknown,No,Yes,telephone,jul,mon,716,11.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
30,25-34,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,mon,149,2.48,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
23,Below 25,Blue Collar,Single,High School,Unknown,Yes,No,cellular,jul,mon,150,2.5,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
35,35-44,Admin,Divorced,High School,No,Yes,Yes,cellular,jul,mon,615,10.25,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
38,35-44,Services,Single,Basic 9 Years,No,Yes,No,cellular,jul,mon,149,2.48,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
42,35-44,Housemaid,Married,High School,No,Yes,No,cellular,jul,mon,424,7.07,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 4 Years,No,Yes,No,cellular,jul,mon,364,6.07,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
32,25-34,Admin,Single,University Degree,No,No,No,telephone,jul,mon,179,2.98,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
35,35-44,Management,Single,University Degree,No,No,No,cellular,jul,mon,403,6.72,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
43,35-44,Unemployed,Married,High School,No,Yes,No,cellular,jul,mon,745,12.42,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
27,25-34,Admin,Married,High School,No,Yes,No,cellular,jul,mon,164,2.73,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
30,25-34,Blue Collar,Single,Basic 9 Years,No,Yes,No,cellular,jul,mon,235,3.92,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
32,25-34,Technician,Married,Professional Course,No,Yes,Yes,cellular,jul,mon,330,5.5,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
28,25-34,Admin,Single,University Degree,No,Yes,No,telephone,jul,mon,160,2.67,10,7+ Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
28,25-34,Student,Single,High School,No,Yes,No,telephone,jul,mon,12,0.2,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
44,35-44,Entrepreneur,Married,High School,No,No,No,cellular,jul,mon,77,1.28,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
32,25-34,Blue Collar,Single,Basic 9 Years,No,Yes,No,cellular,jul,mon,552,9.2,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
33,25-34,Entrepreneur,Married,University Degree,No,Yes,No,telephone,jul,mon,35,0.58,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
36,35-44,Technician,Divorced,Professional Course,No,No,No,cellular,jul,mon,36,0.6,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
44,35-44,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,mon,46,0.77,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
23,Below 25,Services,Single,High School,No,No,No,telephone,jul,mon,821,13.68,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
27,25-34,Admin,Single,High School,No,Yes,Yes,telephone,jul,mon,198,3.3,5,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
26,25-34,Technician,Single,High School,No,Yes,Yes,cellular,jul,mon,894,14.9,7,7+ Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Subscribed,1
59,55-64,Blue Collar,Divorced,Basic 4 Years,Unknown,No,Yes,cellular,jul,mon,84,1.4,6,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
27,25-34,Services,Married,High School,No,Yes,No,cellular,jul,mon,250,4.17,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
42,35-44,Admin,Married,High School,No,No,No,cellular,jul,mon,110,1.83,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
31,25-34,Admin,Single,High School,No,No,No,cellular,jul,mon,133,2.22,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
30,25-34,Blue Collar,Married,Basic 9 Years,No,No,No,cellular,jul,mon,78,1.3,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
31,25-34,Technician,Single,University Degree,No,Yes,No,cellular,jul,mon,227,3.78,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 4 Years,No,Yes,No,cellular,jul,mon,76,1.27,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
29,25-34,Entrepreneur,Single,Basic 9 Years,No,No,No,cellular,jul,mon,223,3.72,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
34,25-34,Blue Collar,Married,Basic 6 Years,Unknown,No,Yes,telephone,jul,mon,164,2.73,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
54,45-54,Admin,Married,Basic 9 Years,No,No,Yes,cellular,jul,mon,131,2.18,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
35,35-44,Admin,Married,High School,Unknown,No,No,cellular,jul,mon,356,5.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
47,45-54,Self Employed,Married,Basic 9 Years,Unknown,Yes,No,telephone,jul,mon,135,2.25,10,7+ Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
44,35-44,Blue Collar,Married,Basic 4 Years,Unknown,No,No,cellular,jul,mon,358,5.97,6,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
51,45-54,Admin,Married,University Degree,No,No,No,telephone,jul,mon,172,2.87,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
45,45-54,Blue Collar,Divorced,Basic 9 Years,No,No,No,cellular,jul,mon,399,6.65,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
46,45-54,Blue Collar,Single,Basic 6 Years,Unknown,No,No,cellular,jul,mon,180,3,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
34,25-34,Blue Collar,Married,Basic 4 Years,No,No,No,telephone,jul,mon,252,4.2,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
32,25-34,Admin,Single,University Degree,No,Yes,No,telephone,jul,mon,109,1.82,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
38,35-44,Blue Collar,Single,Basic 9 Years,Unknown,Yes,No,cellular,jul,mon,72,1.2,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
36,35-44,Blue Collar,Married,Basic 9 Years,No,Unknown,Unknown,telephone,jul,mon,102,1.7,14,7+ Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
33,25-34,Blue Collar,Married,High School,No,Yes,No,cellular,jul,mon,457,7.62,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
59,55-64,Blue Collar,Divorced,Basic 4 Years,Unknown,Yes,No,cellular,jul,mon,254,4.23,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
33,25-34,Management,Single,University Degree,No,Yes,No,cellular,jul,mon,400,6.67,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
39,35-44,Admin,Married,University Degree,No,No,No,cellular,jul,mon,171,2.85,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
30,25-34,Blue Collar,Married,Basic 9 Years,No,No,No,cellular,jul,mon,196,3.27,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
30,25-34,Technician,Married,Professional Course,No,Yes,Yes,telephone,jul,mon,123,2.05,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,No,No,cellular,jul,mon,546,9.1,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Not Subscribed,0
54,45-54,Management,Married,University Degree,No,No,No,cellular,jul,mon,798,13.3,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.962,"5,228.1",Subscribed,1
39,35-44,Blue Collar,Married,Basic 9 Years,No,No,No,cellular,jul,tue,231,3.85,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
28,25-34,Blue Collar,Single,Basic 4 Years,Unknown,Yes,No,telephone,jul,tue,321,5.35,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
49,45-54,Blue Collar,Married,Basic 4 Years,Unknown,Yes,No,cellular,jul,tue,56,0.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
37,35-44,Blue Collar,Single,High School,No,No,No,cellular,jul,tue,31,0.52,19,7+ Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
38,35-44,Technician,Single,Professional Course,No,Yes,No,cellular,jul,tue,170,2.83,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 9 Years,Unknown,Yes,No,cellular,jul,tue,101,1.68,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
42,35-44,Services,Married,Basic 6 Years,No,No,No,cellular,jul,tue,376,6.27,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
28,25-34,Blue Collar,Married,Basic 9 Years,Unknown,Yes,Yes,telephone,jul,tue,138,2.3,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
31,25-34,Blue Collar,Married,Basic 9 Years,Unknown,Yes,Yes,cellular,jul,tue,656,10.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
53,45-54,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,tue,122,2.03,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
56,55-64,Blue Collar,Married,Basic 4 Years,Unknown,Yes,No,cellular,jul,tue,335,5.58,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
32,25-34,Admin,Single,University Degree,No,Unknown,Unknown,cellular,jul,tue,136,2.27,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
28,25-34,Blue Collar,Single,Basic 4 Years,Unknown,No,No,cellular,jul,tue,528,8.8,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
44,35-44,Services,Divorced,Basic 9 Years,No,No,No,cellular,jul,tue,805,13.42,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Subscribed,1
35,35-44,Blue Collar,Single,Basic 9 Years,Unknown,Yes,No,cellular,jul,tue,71,1.18,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
45,45-54,Blue Collar,Single,Basic 4 Years,Unknown,Yes,Yes,cellular,jul,tue,21,0.35,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
53,45-54,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,tue,56,0.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
38,35-44,Retired,Single,Basic 6 Years,Unknown,No,No,cellular,jul,tue,129,2.15,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
50,45-54,Technician,Single,University Degree,No,Yes,No,cellular,jul,tue,129,2.15,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
25,25-34,Management,Single,University Degree,No,No,No,cellular,jul,tue,125,2.08,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
32,25-34,Blue Collar,Married,Basic 6 Years,No,No,No,telephone,jul,tue,285,4.75,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
46,45-54,Blue Collar,Married,Basic 4 Years,Unknown,No,No,cellular,jul,tue,166,2.77,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,tue,106,1.77,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
30,25-34,Admin,Single,University Degree,No,Yes,No,cellular,jul,tue,101,1.68,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
27,25-34,Blue Collar,Single,Basic 9 Years,No,No,No,cellular,jul,tue,169,2.82,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
33,25-34,Admin,Single,University Degree,No,No,No,cellular,jul,tue,110,1.83,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
35,35-44,Admin,Divorced,High School,Unknown,No,No,cellular,jul,tue,175,2.92,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
50,45-54,Technician,Single,University Degree,No,No,No,cellular,jul,tue,179,2.98,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
36,35-44,Admin,Married,High School,No,Yes,No,cellular,jul,tue,649,10.82,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
46,45-54,Technician,Divorced,Professional Course,No,No,No,cellular,jul,tue,231,3.85,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
56,55-64,Management,Married,University Degree,No,No,No,cellular,jul,tue,442,7.37,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
34,25-34,Admin,Single,University Degree,No,Yes,No,cellular,jul,tue,439,7.32,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
38,35-44,Technician,Single,Professional Course,No,Yes,No,cellular,jul,tue,249,4.15,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
31,25-34,Blue Collar,Married,Basic 9 Years,Unknown,Yes,No,cellular,jul,tue,204,3.4,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
55,55-64,Blue Collar,Married,Illiterate,No,Yes,No,cellular,jul,tue,92,1.53,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
27,25-34,Technician,Single,Professional Course,No,Yes,No,cellular,jul,tue,131,2.18,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
26,25-34,Services,Single,Basic 6 Years,No,No,No,cellular,jul,tue,184,3.07,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
23,Below 25,Blue Collar,Single,Basic 9 Years,No,No,No,cellular,jul,tue,126,2.1,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
51,45-54,Retired,Married,University Degree,Unknown,No,No,cellular,jul,tue,94,1.57,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
37,35-44,Housemaid,Married,Basic 4 Years,No,No,No,cellular,jul,tue,56,0.93,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
35,35-44,Admin,Married,Basic 9 Years,No,Yes,No,cellular,jul,tue,274,4.57,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
25,25-34,Blue Collar,Married,Basic 9 Years,Unknown,No,No,cellular,jul,tue,42,0.7,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
48,45-54,Blue Collar,Married,Basic 9 Years,No,Unknown,Unknown,cellular,jul,tue,112,1.87,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
32,25-34,Blue Collar,Single,Basic 6 Years,Unknown,Unknown,Unknown,cellular,jul,tue,199,3.32,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
32,25-34,Management,Divorced,University Degree,No,No,No,cellular,jul,tue,131,2.18,5,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
44,35-44,Blue Collar,Married,Basic 4 Years,No,Yes,No,cellular,jul,tue,75,1.25,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
31,25-34,Blue Collar,Single,High School,No,Yes,No,cellular,jul,tue,101,1.68,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
29,25-34,Blue Collar,Married,Basic 9 Years,No,Yes,No,cellular,jul,tue,138,2.3,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
42,35-44,Self Employed,Divorced,Basic 6 Years,Unknown,Yes,No,cellular,jul,tue,94,1.57,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
35,35-44,Blue Collar,Single,Basic 9 Years,No,No,Yes,cellular,jul,tue,416,6.93,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
57,55-64,Blue Collar,Married,Basic 9 Years,Unknown,No,No,cellular,jul,tue,659,10.98,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
45,45-54,Blue Collar,Married,Basic 4 Years,Unknown,Yes,No,cellular,jul,tue,202,3.37,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
42,35-44,Services,Married,Basic 6 Years,No,No,No,cellular,jul,tue,92,1.53,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
31,25-34,Admin,Single,University Degree,No,Yes,Yes,cellular,jul,tue,368,6.13,2,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
42,35-44,Technician,Married,Basic 9 Years,No,No,No,cellular,jul,tue,723,12.05,3,2-3 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Subscribed,1
48,45-54,Admin,Single,University Degree,No,Yes,Yes,telephone,jul,tue,265,4.42,4,4-6 Contacts,999,Not Previously Contacted,,0,No Previous Contact,1.4,93.918,-42.7,4.961,"5,228.1",Not Subscribed,0
